ID	sentiment	sentence
2616	 	friend says i look like a butch with my new hair cut 
2617	 	locked out of lab again, what are the odds 
2618	 	i got my phone back 
2619	 	resting my sore muscles and babying the first sunburn of the year. life is good. 
2620	 	URL &lt;--click! so...i need to get 500 subscribers by the end of the month. it is vital! please help!! 
2621	 	@ yeah maybe, if i figure out how i did it without noticing ;-) there are lots of trends in here, what is one more? 
2622	 	feel incomplete...but i don't know how to change what's up and it's not cause #superman64 isn't trending topic, as far as i know anyway
2623	 	@ movies are indeed, sucking harder and harder 
2624	 	my crappy day was just made better by an email from @ telling me i had won some yummy april flores art work thanks alix!
2625	 	@ you think that i'm still a stranger 
2626	 	@ ugh i am so sorry that happened!! that sucks. pamper her tonight to ease the bad memory. glad she wasn't hurt.
2627	 	a walk to remember- super junior. probably the best fanmade video i've seen so far. 
2628	 	school is back in session..i'm about to be in this class damn near 4hrs...ugh 
2629	 	@ yeah!! have a great summer break! 
2630	 	wishin friday was here! my day off then i work saturday-friday 
2631	 	highway on my plate!! tv brilliance 
2632	 	@ methinks a spa day is in order 
2633	 	dinner done and time to sleep - hate it when my holidays are gonna end - juat 2 more days to go 
2634	 	bad workout today maybe 2mrw will be better
2635	 	farrah fawcett died? so sad, shes in heaven now.
2636	 	@ getting paid is a problem? 
2637	 	@ so, wasn't that funny re. the doggie?.... 
2638	 	its raining its pouring, good bye sunshine 
2639	 	burnt..avoiding the sun today. i miss my boy 
2640	 	going to the beach with whitney and arielle. =] then worth ave for some designer shopping ! 
2641	 	@ kjell ekhorn, and jon forss are the two members! 
2642	 	@ thanks for the bday song again it would have been amazing if some of the famous peeps said it to me
2643	 	@ i hope 'grazie' is the apt word for me to use, unto you... 
2644	 	is feeling rather sad about being one child down for the week! 
2645	 	@ thanks 
2646	 	oh golly. farah fawcett died. she was my big hair role model. 
2647	 	it turned out quite nice 
2648	 	not going back. got sick while trying to get ready. i really didn't want to use a whole pto day today 
2649	 	why do i keep having recurring dreams where i'm falling from buildings or in car accidents? 
2650	 	@ we will totally hold ya'll to that donnie keep it goin' for us! if you take a break, just be sure to come back! luv ya
2651	 	oh my god. cookie dough frijj. i just spaffed in my pants so much joy for £1.05.
2652	 	ive been ill all week i miss my friends, i miss school... :'( i never thought i'd say that.
2653	 	@ have fun. 
2654	 	@ same here! and then mums always like what are you doing aha xx
2655	 	last day of classes im going to miss chichi !
2656	 	@ 
2657	 	@ tyresee, when you're heading to the netherlands?! 
2658	 	top of the morning world!! listening to mayday parade and playing bass. just broke a pick - chrisfm
2659	 	i too, grew up with jazz URL so good to see!
2660	 	@ i know it's simple; i just meant i was so used to making them in dreamweaver that it's tedious to code them without it. 
2661	 	the gosselins are divorcing. (i just found out) how sad for the kids. 
2662	 	@ heey miss murder can i *sings* i like that song x
2663	 	i want to see taking back sunday again. two times just isn't enought for those lovelies
2664	 	@ being very productive. shocking right? dad's coming 2nite ugh. 8 days! oh the agony!
2665	 	dads birthday degrassi again ftw! my birthday in 4 dayss =d this is gonna be the best summer!
2666	 	@ hey you need to follow the gerard way + lyn-z baby stuff pleaase?
2667	 	@ eat only vegetables and fruit-you'll be healthy and skinny. bread will make you burn sugar instead of fat &amp; u want to burn fat 
2668	 	@ it was for a little! i was doing free latte mondays a few weeks in a row how's nyc!?
2669	 	nobody joined my followers list today ..
2670	 	good morning everyone! hope every has a great day #bsb
2671	 	am sad to say i didn't get my results today somehow the school forgot to mail my results to me?? typical. ugh
2672	 	at walmart with jess and alysa, buying all the jonas brothers stuff we see 
2673	 	making lunch in the apartment and going back for more work 
2674	 	@ ya i know...i would go somewhere else but i have to be here 
2675	 	@ aw thanks! ur the best 
2676	 	why is the line-up for hard rock calling tomorrow so tiny? 
2677	 	i need cheap, or free, video editing software...timelines, narration, transitions, etc. ideas? 
2678	 	on the phone with my grandpa in germany!! yeah!! 
2679	 	omg farrah fawcett rest in peace. she is in a better place now now she really is an angel 
2680	 	busiest day of the week mang! 
2681	 	bored at work. all by myself #squarespace #trackle
2682	 	brand new blog up now, catch the 66 at this summers festivals URL
2683	 	so sad, rip farrah fawcett, the loveliest charlie's angel 
2684	 	@ hey dont mention the sauce!! i don't think there is any near me. 
2685	 	michael jackson, bebe &amp; cece winans, sting, deitrick haddon, salvador, souljahz/washington projects, j. timberlake, hillsong 2 name a few 
2686	 	@ dude i agree totally re: not liking it 
2687	 	rip farrah fawcett. i hate to see what entertainment news outlets will do now, they were practically dancing on her grave already.
2688	 	working once again...wishing i was still on vacation sleeping in 
2689	 	fell asleep to turn right- jb &lt;3 amazing album best friend is coming overr 
2690	 	@ i just got my hair cut. 
2691	 	thinks twitter is good 
2692	 	rip farrah fawcett, one of the most famous angels is gone. 
2693	 	packing ...... 
2694	 	@ nope. sorry 
2695	 	finished class registration. 
2696	 	@ hellyeah! 
2697	 	@ i just want to meet a really good decent guy for a change you know 
2698	 	@ i want some, but the girlfriend has the car i love fresh fruit!!
2699	 	think i have yet another kidney infection 
2700	 	@ ahh! how sweet! 
2701	 	i hate storms i woke up to to the sound of hail hitting the house, i thought my room was gonna cave in on me
2702	 	my dentist is so mean! 
2703	 	has a feeling the rest of the day is going to be crappy. 
2704	 	@ mainit, but maganda. 
2705	 	my favourite snack is junior mints, i eat them all the time, but i eat to many and then get sick the next day, when will i learn haha
2706	 	i have a reallyy bad feeling about this vacation. 
2707	 	not a good day for the beach. its been raining off and on all day.
2708	 	my house = powerless. 
2709	 	today i turn 24! 
2710	 	i am way more upset about farrah fawcett dying than i expected. poor woman. 
2711	 	ugh dealing with a layout with so many horrible absolute pos'd divs. 's what happens when you tell someone they can't use tables 
2712	 	cheer--2-a-days today and tomorrow..... 
2713	 	@ oh brad i am so sorry for you guys --thoughts with you, friend.
2714	 	@ you don't want to say that too loudly...the internet will hear you. 
2715	 	good morning!! designer drugs are the best thing to listen to in the morning, i swear. buying a lazrtag shirt online, i gotta rep 
2716	 	the computer lab is ridiculously quiet. it inhibits my ability to think. 
2717	 	lvatt is a trending topic! i got mine in the mail yesterday 
2718	 	want's a new job as pa to someone famous! i would be sick @ that job! i can do it! xx
2719	 	has just cutted his hair, it's ridiculously short URL
2720	 	needs a massage.. can't move my right arm too good 
2721	 	@ still not received my card yet? 
2722	 	still not &quot;sick&quot;, per se, but still not feeling great - avoiding the hospital until i'm better 
2723	 	unbelievably hot in the office today and the fan is just circulating hot air 
2724	 	summer! but i'm sick 
2725	 	i've really lost my glasses now where are they. i can't sleep with my contacts in. i miss yoouu, glasses, you make me me.
2726	 	@ yeah we are only rained one day there in over 2 weeks not so bad 
2727	 	just had the worst philly steak sandwich in my life with liquid cheese... phew
2728	 	correction, lonely and depressed..... 
2729	 	@ @ what's wrong with plain jane? 
2730	 	@ thank you girrl!! 
2731	 	woke up with a high temp &amp; headache had to stand outside to feel better. damn it's cold out there. back to sleep now so hungry though
2732	 	@ that's really a shame... at least it's over for farrah fawcett now.
2733	 	what're we doing?! 
2734	 	enjoyinglake tahoe w/my redhead 
2735	 	wish me luck guys, off to comp now :s got butterflys. and an empty tummy lol shall get some chips there ;) @ get well soon - ilux
2736	 	ddi still messed up, i can now log in, but can't download the latest dungeon mag. 
2737	 	@ why, thank you. now if only there were more of you. you know, like, at least three total. (favrd-whoring aside, thanks)
2738	 	does not want to do another presentation! i am going to be dead by the end of this summer w/ all this public speaking i have to do 
2739	 	@ lol breakfast. it's only going on 11am. and i... still haven't left the computer since i posted that.
2740	 	@ sorry man your in the wrong state 
2741	 	congrats courtney!! im happy 4 you!!
2742	 	forgot my headphones at home... looks like no twits at work today #squarespace
2743	 	tyrese twits all day 
2744	 	road trippin to san antonio for the day URL
2745	 	just watching wwe smackdown. tna is loads better!! i love tna 
2746	 	finally trading in my wrangler. sad but has to be done. it's going to suck not driving her...damn transmission.
2747	 	this lake is so weird, it has a concrete bottom URL
2748	 	farah fawcet has just passed away. 
2749	 	@ cus its new! 
2750	 	my mom is singing....she's alright, not the best at the 80's-90's song she's singing 
2751	 	link: farrah fawcett dies of cancer at 62 URL
2752	 	got scareded by the little spider 
2753	 	@ lmao cuz u arnt following me! i kno its been years!! we need to fix that URL
2754	 	just realized my lunch is baking away in my car, many miles away. 
2755	 	getting eye exam in the hospital. cute, evening appointments on hospitals 
2756	 	@ hmm im so sorry.. people keep saying this.. who is she? x
2757	 	i'm feeling a tad bit self concious...i hate these days 
2758	 	i love 80's songs now lml
2759	 	@ @ mm that sounds absolutely perfect... but my schedule is full. i won't have time to lay in bed until sunday. ugh!!
2760	 	@ that jerk mandy moore stole my future husband ryan adams from me! quite depressing! lol
2761	 	made the witch from firefox to safari 4. verdict: super fast, but i hate the tab closing. (though i don't think anyone gives a shit lol)
2762	 	good morning everyone! and to my fabulous uk friends, good late-afternoon/early evening and to everyone in between...well...hi!
2763	 	yay for sun! finally. too bad i'm stuck working til 5. oh well. really looking forward to my long weekend 
2764	 	@ are you working on any new films? having no new episodes of 'the office' really kills me 
