ID	sentiment	sentence
8034	pos	the best part of waking up, is folgers in your cup!! good morning everyone! have a great day!
8035	pos	birthday 2moz luke wished me happy birthday hahahaha 
8036	pos	@ i will certainly comment on your blog re asparagus 
8037	pos	leaving for florida today...back on friday. 
8038	pos	annoying people by dancing is always fun 
8039	pos	watching the tuesday night chick flick, and enjoying it 
8040	pos	@ woot! have a good meeting! 
8041	pos	@ hi tom! im a loser from america thats been following mcfly's music ever since i saw just my luck 
8042	pos	when will we see the first twitter-phone? remember where you heard it first 
8043	pos	@ your show's on easter monday? is that am or fm? will tune in. 
8044	pos	sweet! bobby bishops new songs are up on itunes. i got to sing on a couple tracks. that was fun. 
8045	pos	@ @ @ @ @ : would love to reserve boost/setter position 
8046	pos	@ hi! how are you doing today? today i din't skip any of my meals shruti=good girl 
8047	pos	@ just bring a song in your heart and the endurance to be up late singing tom lehrer during the seder meal 
8048	pos	#mw2 and slugger u gotta keep us informed haha and i am saying this on behalf of all wen i say we can't wait for it to come out!! 
8049	pos	we made you - em is my fav song now and fav vid atm, em is back 
8050	pos	just out of bed on my day off. caps play tonight....should be able to whip atl again with no problems. 
8051	pos	@ you are a jo...you know 
8052	pos	URL - thats me. i got bored. 
8053	pos	@ thanks for the great review of our green little green! glad it's working for you 
8054	pos	@ classic edo-ism. and of course, i see on facebook no one gets it. welcome to my world. 
8055	pos	omg miley cyrus just said on good morning america that she wakes up at five to read her bible lmfao anyone else smell bullshit? 
8056	pos	started off the first day of my 44th year riding the healthrider for 30 minutes. it's going to be a good day! birthday lunch and dinner! 
8057	pos	listening to elvis costello's 1980 album 'armed forces' this morning... forgot how good it was 
8058	pos	@ &quot;watching sunshine&quot; - no, no - that's the *window*....you tv is over there! 
8059	pos	@ ooh, coaching football?!! that sounds awesome!! what age group? and teaparty? sounds fab woohoo!! 
8060	pos	having to search for a long-sleeve shit, this is strange 
8061	pos	having a nice cup of newly brewed serena coffee 
8062	pos	@ sorry about that - all should be good now. any problems, dm me 
8063	pos	@ tis a mystery.... i'm hoping for a mini-displayport to displayport cable 
8064	pos	@ ah yes, have seen one in a pic once, fabulous cats. she's beautiful, serious wee face and amazing eyes 
8065	pos	but it seems fine now 
8066	pos	@ ..tc gave me the picture. ...it's probably her girlfriend. you just don't know what your other half is up to these days 
8067	pos	@ are you on isca bbs? 
8068	pos	watching camp rock! 
8069	pos	URL superb comic acting - took me back, did that! 
8070	pos	getting dolled up for school...picture day today 
8071	pos	aha! i figured it out. man, i do a good job of confusing myself. nevermind... nothing to see here. 
8072	pos	@ then let me know and i can preface your contact with them and recommend you if you like not that you need it, but you know... 
8073	pos	@ great post! i'll return the favor. btw, your design skills are slick...very vimeo/twitter 
8074	pos	@ let's get this!! welcome to twitter!
8075	pos	if you are reading this. shouldn't you be doing some work 
8076	pos	@ no prob i'm good too. about to go out with a friend to the pool 
8077	pos	nothing like coming back to work after being sick. so much to catch up on! @ you shave? wow! 
8078	pos	@ yess same here. i sleep from around 3am till 10am i call that my nap. all i need for a days enegry 
8079	pos	exams are done for now now to do nothing for the next two weeks
8080	pos	off to work. i get observed by my asst. principal today. time for my evaluation. hope it goes well...
8081	pos	buenas dias amigas! hopefully twitter is feeling better today and we won't see too much of the fail whale!! happy tuesday 
8082	pos	@ got a lot to do today... will try to squeeze in some painting too 
8083	pos	@ it would be nice to see an update once in a while. 
8084	pos	@ tv show fromt he creator of buffy, firefly and angel!
8085	pos	@ ah yes i remember now, i thought as much. 
8086	pos	yay for an 84 on my management test!! 
8087	pos	@ you best know it! life on the murder scene 
8088	pos	URL - my new puppy jess 
8089	pos	@ no, i'll send it to anyone who asks for it. want a copy? 
8090	pos	@ i know lol 
8091	pos	after a good night sleeping, i'm in my work recording the meeting again... god bless all in this new day or in your night my twitters!
8092	pos	@ : what movie? 
8093	pos	really looking forward to the red dwarf weekend!! woot!! 
8094	pos	@ so you are ecr, where do you go?? i must've totally seen you dance @ o's, i was there being a slacker spectator 
8095	pos	just hit page 20 of his story 
8096	pos	@ your nose is clogged? use a plunger then 
8097	pos	jeepers creepers...were did we get all these peepers a song for all of us!
8098	pos	going to class but not feeling too good. then heading home for the surprise! i love surprises 
8099	pos	@ she is, and she's lovely 
8100	pos	ran into alaina on the t. great way to start the morning. 
8101	pos	49f with 25mph winds in april? i think i need to get a refund from the state of florida. 
8102	pos	@ driving! 
8103	pos	@ haha, you are from ams, my hubby is dutch 
8104	pos	@ btw, the bunny is hatching like crazy. 
8105	pos	@ looks like you're having the same problem i am. 
8106	pos	okay here i go..this week take two: electric boogaloo! hello all, how is everyone this morning? 
8107	pos	@ you love computers..... 
8108	pos	@ �qui�n? private message please! welcome to twitter btw. adios!
8109	pos	been buiding a new cage for the departments pet g-pigs. this one is going to be &quot;water&quot; proof and have a suspension bridge 
8110	pos	the wind blew away my pretty heavy carpet and knocked down my modem.. jee, talk about nature's fury.. 
8111	pos	gold angel wing earrings back in stock! URL only �4.80 when you use the discount code tweet at the checkout bargain!
8112	pos	@ hey steve, i listened to 5 episodes of phedippidations today. i feel like i'm stalking you. 
8113	pos	good morning jdzca. at least it will get up to mid 60's today... but it was very chilly this morning. 
8114	pos	one night transit in bali, it took 20 minutes flight from lombok by garuda. they not served food, only 'teh kotak' 
8115	pos	i'm up too early on my free days. see marcus...i can't help it. yay get to buy my guapo ticket today 
8116	pos	URL - @ sorry, i did't mean 2 misspell ur twitter name... 
8117	pos	@ all we got was wine recession sucks.
8118	pos	@ ok, it's actually called &quot;hello oslo,&quot; but i just like shouting &quot;smell the glove is here!&quot; whenever new releases arrive 
8119	pos	@ i agree, @ has such great information! 
8120	pos	@ that was supposed to come to you in text message form in 2 hours. 
8121	pos	@ fingers crossed 
8122	pos	7:04 started assignment, 7:13 made sandwich, 7:31 back to assignment, 7:35 had a bath, 8:09, back to assignment, 8:23, fell asleep 
8123	pos	@ tell him that he needs to fork out $$ to the regular chennai tweeps. 
8124	pos	@ yes, although mainly when there are other awesome people on at the same time. 
8125	pos	@ get a chance lk 2 them b4 or after it xx
8126	pos	i love the theme song. &quot;it all started with the big bang bang!!&quot; 
8127	pos	@ yeah i'd be smug ...love it up there 
8128	pos	@ i haven't gone through friend requests yet, coz like facebook there are just too many of them. i'm gonna do that tonight 
8129	pos	talking to my best friend. i just scared her to death 
8130	pos	afternoon listening to dreamboats and petticoats and wishing it was the cast album instead!
8131	pos	@ you know, antonia/toni in grade four, i think? yeah, her older brother. 
8132	pos	i'm looking at making a water pond in the back yard. it will have fish and frogs and a bridge! 
8133	pos	i want finger paints .... waiting to fall back into reality?
8134	pos	afycso listening hour. need patd love. the moon's pretty tonight.
8135	pos	@ nice feature 
8136	pos	cinnomin rolls are pretty good when you stop and realize what you are really eating bread and spices...
8137	pos	@ change yours!
8138	pos	@ incredible!! looks like its going to be a great season 
8139	pos	@ well.. i guess he's mine now! imfao &lt;3
8140	pos	ah, nice, one less step to understand, update via txt 
8141	pos	@ oh, i should catch up with s. africa news too some day have a nice afternoon!
8142	pos	@ @ quotes doesn't work, tried that when i set it up 
8143	pos	@ hii alex ! woow ! i finally can send you a message!well...message? it doesn't matter! ; ) .. i'm veery happy! haha
8144	pos	wow, this week has been a major milestone. the end is almost in sight, and then it's time to hit the second half of the semester 
8145	pos	goodmornimg tweets 
8146	pos	@ thanks what do you mean?
8147	pos	morning tweeps!! on the hunt for some caffeine ... please stand by 
8148	pos	@ its the whole 'straight guys like two girls kissing' just flipped around you should find 'i kissed a boy' by cobra starship
8149	pos	good bye twitter world, im off to watch some movies 
8150	pos	@ - happy birthday sir 
8151	pos	@ @ i'm in, we'll be the first swarm. (our forage is not weak!) 
8152	pos	is bathing trolls in care and love on omegle to see what happens. they usually seem to end up awe struck and unable to form a new offense 
8153	pos	@ huy, matulog ka na. hahah. cbroom ain't done yet, but it's taking shape 
8154	pos	@ thanks for help i sam the new-users and the faq , they are not what i aim for (mysql-user-authorization) but it's goin well today
8155	pos	by @ have you seen mio destino lingerie's sexy golf-themed skivvies? URL #-golf #lingerie
8156	pos	@ are you zara's boyfriend? 
8157	pos	@ cool dude can't wait until you do 
8158	pos	even though i'm not allowed to, i'll eat as many ice creams as i want. don't blame me. blame summer! URL
8159	pos	@ i'd rather go to france for the summer than skegness. 
8160	pos	@ my god you're addict to it 
8161	pos	read psalm 116! i love it! now math homework! talk about bringing someone down! 
8162	pos	me gots the giggles. i'm in a funny mood this avvo. everyone send @ good luck messages. he sits his driving test today! eek! 
8163	pos	@ i'm like a fine wine, my friend 
8164	pos	@ i've been using box.net for a year~ ; works great nice to hold files u may need somewhere else;but i rar the files with a pw 
8165	pos	ok.. loving &quot;here&quot; and &quot;hey valentina&quot; on the new prince album(s).. 
